Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
Process,Episodes,Time,Steps,TotalReward,EpisodeLength,Loss,gamemode,status,lives
4,11,0.2135303020477295,116854,144.0,400,-6.173991709947586,1,0,1
3,11,0.2306227684020996,118354,144.0,400,-7.13445520401001,1,0,1
4,12,0.22905492782592773,118854,144.0,400,-6.8987981379032135,1,0,1
3,12,0.23072052001953125,120354,144.0,400,-6.572090685367584,1,0,1
4,13,0.23304033279418945,120854,144.0,400,-6.504359662532806,1,0,1
3,13,0.21921777725219727,122354,144.0,400,-6.60290664434433,1,0,1
4,14,0.21364569664001465,122854,144.0,400,-6.516483813524246,1,0,1
3,14,0.2338249683380127,124354,144.0,400,-6.576870113611221,1,0,1
4,15,0.22901010513305664,124854,144.0,400,-6.527303576469421,1,0,1
3,15,0.2124495506286621,126324,144.0,400,-6.852809458971024,1,0,1
4,16,0.22772479057312012,126809,144.0,400,-6.747506648302078,1,0,1
3,16,0.22336578369140625,128255,144.0,400,-6.751688361167908,1,0,1
4,17,0.22571229934692383,128754,144.0,400,-6.718991190195084,1,0,1
3,17,0.22769832611083984,130254,144.0,400,-6.744365453720093,1,0,1
4,18,0.23286676406860352,130754,144.0,400,-6.761207491159439,1,0,1
3,18,0.2120342254638672,132254,144.0,400,-6.809975266456604,1,0,1
4,19,0.21273565292358398,132754,144.0,400,-6.6774154007434845,1,0,1
3,19,0.22954082489013672,134254,144.0,400,-6.611512005329132,1,0,1
4,20,0.22926545143127441,134754,144.0,400,-6.786763846874237,1,0,1
3,20,0.21255993843078613,136254,144.0,400,-6.618991911411285,1,0,1
4,21,0.23392438888549805,136754,144.0,400,-6.409928113222122,1,0,1
3,21,0.22991466522216797,138254,144.0,400,-6.666684120893478,1,0,1
4,22,0.22046351432800293,138754,144.0,400,-6.835487365722656,1,0,1
3,22,0.22620058059692383,140254,144.0,400,-6.9006015956401825,1,0,1
4,23,0.23187780380249023,140754,144.0,400,-6.673536032438278,1,0,1
3,23,0.21273517608642578,142254,144.0,400,-6.559375375509262,1,0,1
4,24,0.21376776695251465,142754,144.0,400,-6.463331818580627,1,0,1
3,24,0.22970843315124512,144254,144.0,400,-6.5817787647247314,1,0,1
4,25,0.23124408721923828,144754,144.0,400,-6.531445294618607,1,0,1
3,25,0.2129518985748291,146254,144.0,400,-6.551324248313904,1,0,1
2,3,0.05357623100280762,146609,335.0,9814,-168.6368823228404,1,0,1
4,26,0.21770334243774414,146758,144.0,400,-6.557380169630051,1,0,1
1,3,0.06613588333129883,147623,339.0,9819,-194.6976591348648,1,0,1
0,3,0.05394744873046875,147836,384.0,9815,-191.24653925187886,1,0,1
3,26,0.22380638122558594,148206,144.0,400,-7.0334040224552155,1,0,1
4,27,0.20975685119628906,148690,144.0,400,-6.614356607198715,1,0,1
0,4,0.019563674926757812,149935,139.0,403,-9.034501291811466,1,0,1
3,27,0.21489548683166504,150137,144.0,400,-6.327384501695633,1,0,1
4,28,0.23055577278137207,150627,144.0,400,-6.5945896208286285,1,0,1
3,28,0.21342802047729492,152105,144.0,400,-6.923788368701935,1,0,1
0,5,0.04221153259277344,152198,145.0,413,-7.149220764636993,1,0,1
4,29,0.20908904075622559,152601,144.0,400,-7.153546959161758,1,0,1
3,29,0.22478199005126953,154068,144.0,400,-6.505593538284302,1,0,1
4,30,0.22945356369018555,154568,144.0,400,-6.9520463347435,1,0,1
3,30,0.22795557975769043,156068,144.0,400,-6.341581046581268,1,0,1
4,31,0.22811031341552734,156568,144.0,400,-7.3094445168972015,1,0,1
3,31,0.230149507522583,158068,144.0,400,-6.31641523912549,1,0,1
4,32,0.2120513916015625,158568,144.0,400,-6.242915779352188,1,0,1
3,32,0.229264497756958,160068,144.0,400,-6.994200557470322,1,0,1
4,33,0.22786903381347656,160568,144.0,400,-6.8077362179756165,1,0,1
3,33,0.21085572242736816,162068,144.0,400,-6.803516656160355,1,0,1
4,34,0.21178317070007324,162568,144.0,400,-7.41189906001091,1,0,1
3,34,0.2292952537536621,164068,144.0,400,-7.154957592487335,1,0,1
4,35,0.22893333435058594,164568,144.0,400,-6.888091653585434,1,0,1
3,35,0.22923684120178223,166068,144.0,400,-7.228229880332947,1,0,1
4,36,0.23103761672973633,166568,144.0,400,-7.06449967622757,1,0,1
3,36,0.2230069637298584,168068,144.0,400,-6.921734392642975,1,0,1
4,37,0.2137608528137207,168568,144.0,400,-6.970472812652588,1,0,1
3,37,0.2349545955657959,170068,144.0,400,-7.388576447963715,1,0,1
4,38,0.2343745231628418,170568,144.0,400,-7.067418873310089,1,0,1
3,38,0.21246743202209473,172068,144.0,400,-7.133076429367065,1,0,1
4,39,0.2292187213897705,172568,144.0,400,-6.879812657833099,1,0,1
3,39,0.23248767852783203,174068,144.0,400,-7.126375734806061,1,0,1
4,40,0.22313499450683594,174568,144.0,400,-6.636155843734741,1,0,1
3,40,0.22919750213623047,176052,144.0,400,-6.701048195362091,1,0,1
4,41,0.22684955596923828,176541,144.0,400,-6.679086685180664,1,0,1
3,41,0.21393966674804688,178018,144.0,400,-6.790633738040924,1,0,1
4,42,0.21322870254516602,178518,144.0,400,-6.637362062931061,1,0,1
3,42,0.22996115684509277,180018,144.0,400,-7.33413901925087,1,0,1
4,43,0.23046207427978516,180518,144.0,400,-7.006660521030426,1,0,1
3,43,0.21213841438293457,182018,144.0,400,-7.433750122785568,1,0,1
4,44,0.23132777214050293,182518,144.0,400,-6.90908008813858,1,0,1
3,44,0.23174118995666504,184018,144.0,400,-6.915042117238045,1,0,1
4,45,0.2130582332611084,184518,144.0,400,-7.0516325533390045,1,0,1
3,45,0.23419761657714844,186018,144.0,400,-7.388475731015205,1,0,1
4,46,0.23068547248840332,186518,144.0,400,-7.087186932563782,1,0,1
3,46,0.21230363845825195,188018,144.0,400,-7.140436500310898,1,0,1
4,47,0.21299195289611816,188518,144.0,400,-6.812092870473862,1,0,1
3,47,0.2284994125366211,190018,144.0,400,-6.713531896471977,1,0,1
4,48,0.2279493808746338,190518,144.0,400,-7.170947849750519,1,0,1
3,48,0.23474335670471191,192018,144.0,400,-7.163202702999115,1,0,1
4,49,0.23560833930969238,192518,144.0,400,-6.733512967824936,1,0,1
3,49,0.22636747360229492,194018,144.0,400,-6.584457442164421,1,0,1
4,50,0.21240544319152832,194518,144.0,400,-6.702325098216534,1,0,1
2,4,0.0722513198852539,195662,245.0,9820,-194.79915584623814,1,0,1
3,50,0.22653436660766602,196004,144.0,400,-6.541632279753685,1,0,1
4,51,0.22848725318908691,196488,144.0,400,-5.9971849992871284,1,0,1
1,4,0.06340765953063965,196612,363.0,9816,-168.16895385459065,1,0,1
2,5,0.032974958419799805,197773,145.0,410,-8.118896588683128,1,0,1
3,51,0.19780945777893066,197962,144.0,400,-6.3981583416461945,1,0,1
4,52,0.2302255630493164,198458,144.0,400,-7.1696955263614655,1,0,1
3,52,0.2252814769744873,199956,144.0,400,-6.068033665418625,1,0,1
4,53,0.1944718360900879,200443,144.0,400,-7.00095671415329,1,0,1
0,6,0.046808481216430664,201646,346.0,9814,-174.12592294812202,1,0,1
3,53,0.22652339935302734,201905,144.0,400,-7.41579532623291,1,0,1
4,54,0.23232460021972656,202394,144.0,400,-7.2576757073402405,1,0,1
0,7,0.11698579788208008,203615,122.0,387,-7.981520056724548,1,0,1
3,54,0.21042490005493164,203867,144.0,400,-7.481055319309235,1,0,1
4,55,0.21236205101013184,204365,144.0,400,-7.207325994968414,1,0,1
0,8,0.11377263069152832,205597,125.0,387,-6.53956532292068,1,0,1
3,55,0.22867345809936523,205863,144.0,400,-7.692751437425613,1,0,1
4,56,0.22779631614685059,206352,144.0,400,-7.463111519813538,1,0,1
3,56,0.21299529075622559,207852,144.0,400,-7.192965507507324,1,0,1
4,57,0.22931742668151855,208352,144.0,400,-7.830631881952286,1,0,1
3,57,0.22881817817687988,209852,144.0,400,-8.125936925411224,1,0,1
4,58,0.22466373443603516,210352,144.0,400,-7.77748429775238,1,0,1
3,58,0.23413634300231934,211852,144.0,400,-7.422651886940002,1,0,1
4,59,0.22600698471069336,212352,144.0,400,-7.279013454914093,1,0,1
3,59,0.2194068431854248,213852,144.0,400,-7.508262991905212,1,0,1
4,60,0.21302294731140137,214352,144.0,400,-7.315491020679474,1,0,1
3,60,0.23038148880004883,215852,144.0,400,-7.386642217636108,1,0,1
4,61,0.22971892356872559,216352,144.0,400,-7.008724570274353,1,0,1
3,61,0.21322393417358398,217852,144.0,400,-7.315279841423035,1,0,1
4,62,0.23096013069152832,218352,144.0,400,-6.939302891492844,1,0,1
3,62,0.23352289199829102,219852,144.0,400,-6.517266422510147,1,0,1
4,63,0.22323012351989746,220352,144.0,400,-6.847930610179901,1,0,1
3,63,0.23373937606811523,221852,144.0,400,-6.536634594202042,1,0,1
4,64,0.22740459442138672,222352,144.0,400,-6.874791830778122,1,0,1
3,64,0.2109382152557373,223852,144.0,400,-6.550414800643921,1,0,1
4,65,0.21258139610290527,224352,144.0,400,-6.814020991325378,1,0,1
3,65,0.23082304000854492,225837,144.0,400,-6.762738794088364,1,0,1
4,66,0.22991371154785156,226324,144.0,400,-6.722250401973724,1,0,1
3,66,0.2154405117034912,227802,144.0,400,-6.864679515361786,1,0,1
4,67,0.230820894241333,228302,144.0,400,-6.744785189628601,1,0,1
3,67,0.22781753540039062,229802,144.0,400,-6.859299063682556,1,0,1
4,68,0.21481657028198242,230302,144.0,400,-6.846197307109833,1,0,1
3,68,0.2306506633758545,231802,144.0,400,-7.045612633228302,1,0,1
4,69,0.22619080543518066,232302,144.0,400,-7.286934554576874,1,0,1
3,69,0.19810771942138672,233807,144.0,400,-7.026131629943848,1,0,1
4,70,0.22027158737182617,234269,144.0,400,-7.288762211799622,1,0,1
3,70,0.23002004623413086,235752,144.0,400,-6.507643967866898,1,0,1
4,71,0.2285480499267578,236252,144.0,400,-7.22827535867691,1,0,1
3,71,0.21294784545898438,237752,144.0,400,-7.0401721596717834,1,0,1
4,72,0.22638320922851562,238252,144.0,400,-7.304531276226044,1,0,1
3,72,0.2321617603302002,239752,144.0,400,-6.878474831581116,1,0,1
4,73,0.2144005298614502,240252,144.0,400,-6.924802005290985,1,0,1
3,73,0.23052501678466797,241752,144.0,400,-7.553301960229874,1,0,1
4,74,0.22855710983276367,242252,144.0,400,-6.236287355422974,1,0,1
3,74,0.21396970748901367,243752,144.0,400,-6.396789595484734,1,0,1
4,75,0.21098041534423828,244252,144.0,400,-6.85389718413353,1,0,1
3,75,0.2309868335723877,245752,144.0,400,-6.293877489864826,1,0,1
1,5,0.06945323944091797,245894,345.0,9819,-179.56548855360597,1,0,1
4,76,0.22661232948303223,246241,144.0,400,-6.4798437505960464,1,0,1
2,6,0.049585819244384766,246834,375.0,9816,-175.98982398584485,1,0,1
3,76,0.22202038764953613,247700,144.0,400,-3.7284068912267685,1,0,1
4,77,0.22798895835876465,248188,144.0,400,10.0841706097126,1,0,1
3,77,0.22832059860229492,249687,144.0,400,4.543433666229248,1,0,1
4,78,0.1043398380279541,250328,143.0,434,15.633661270141602,1,0,1
3,78,0.17026686668395996,251872,143.0,433,35.28168797492981,1,0,1
4,79,0.23447179794311523,252255,144.0,400,-24.850294709205627,1,0,1
0,9,0.07167744636535645,254850,412.0,9820,-195.1344785541296,1,0,1
3,79,0.2076416015625,255928,154.0,793,-24.239143773913383,1,0,1
4,80,0.2271277904510498,256414,145.0,847,-1.2996371649205685,1,0,1
0,10,0.0943448543548584,256861,119.0,381,2.270180955529213,1,0,1
3,80,0.22585153579711914,257899,144.0,400,-2.30145413428545,1,0,1
4,81,0.23306918144226074,258395,144.0,400,-4.974264984950423,1,0,1
3,81,0.23082256317138672,259881,144.0,400,-7.657752513885498,1,0,1
4,82,0.22873663902282715,260548,144.0,400,-6.941232204437256,1,0,1
3,82,0.2300705909729004,261861,144.0,400,-5.635210871696472,1,0,1
4,83,0.23302221298217773,262584,144.0,400,-5.680970013141632,1,0,1
3,83,0.22127532958984375,263846,144.0,400,-6.031511187553406,1,0,1
4,84,0.23062896728515625,264595,144.0,400,-6.08929255604744,1,0,1
3,84,0.22954940795898438,265845,144.0,400,-6.121247440576553,1,0,1
4,85,0.23388171195983887,266595,144.0,400,-6.164040565490723,1,0,1
3,85,0.2295691967010498,267845,144.0,400,-6.202472001314163,1,0,1
4,86,0.22719740867614746,268595,144.0,400,-6.2339699268341064,1,0,1
3,86,0.2324540615081787,269845,144.0,400,-6.234451591968536,1,0,1
4,87,0.2337784767150879,270595,144.0,400,-6.227892607450485,1,0,1
3,87,0.2336738109588623,271845,144.0,400,-6.181443303823471,1,0,1
4,88,0.230757474899292,272595,144.0,400,-6.190658777952194,1,0,1
3,88,0.22812581062316895,273845,144.0,400,-6.275934845209122,1,0,1
4,89,0.2299659252166748,274595,144.0,400,-6.301173597574234,1,0,1
3,89,0.23282098770141602,275831,144.0,400,-6.294477164745331,1,0,1
4,90,0.23339414596557617,276572,144.0,400,-6.285179913043976,1,0,1
3,90,0.22783637046813965,277795,144.0,400,-6.36465647816658,1,0,1
4,91,0.23058271408081055,278545,144.0,400,-6.4425570368766785,1,0,1
3,91,0.229400634765625,279795,144.0,400,-6.556697607040405,1,0,1
4,92,0.2301945686340332,280545,144.0,400,-6.678011417388916,1,0,1
3,92,0.2321453094482422,281795,144.0,400,-6.792487680912018,1,0,1
4,93,0.2294142246246338,282545,144.0,400,-6.780243992805481,1,0,1
3,93,0.23417282104492188,283795,144.0,400,-6.714705109596252,1,0,1
4,94,0.2331676483154297,284545,144.0,400,-6.707459032535553,1,0,1
3,94,0.22982406616210938,285795,144.0,400,-6.7488468289375305,1,0,1
4,95,0.22946929931640625,286545,144.0,400,-6.754422068595886,1,0,1
3,95,0.23267745971679688,287795,144.0,400,-6.7104305028915405,1,0,1
4,96,0.22892284393310547,288545,144.0,400,-6.665733456611633,1,0,1
3,96,0.22574949264526367,289795,144.0,400,-6.603987157344818,1,0,1
4,97,0.2272319793701172,290545,144.0,400,-6.5703999400138855,1,0,1
3,97,0.22977304458618164,291795,144.0,400,-6.766125857830048,1,0,1
4,98,0.23072600364685059,292545,144.0,400,-6.709341049194336,1,0,1
3,98,0.2295067310333252,293795,144.0,400,-6.019414246082306,1,0,1
4,99,0.23038721084594727,294545,144.0,400,-5.693947941064835,1,0,1
1,6,0.0690302848815918,294932,300.0,9820,-130.6942567359656,1,0,1
3,99,0.2273542881011963,295782,144.0,400,-5.814015835523605,1,0,1
2,7,0.07569432258605957,295936,431.0,9823,-231.8164193974808,1,0,1
4,100,0.22869014739990234,296511,144.0,400,-6.192291796207428,1,0,1
3,100,0.22869086265563965,297746,144.0,400,-7.555328130722046,1,0,1
4,101,0.2267284393310547,298488,144.0,400,-7.590324699878693,1,0,1
3,101,0.23113656044006348,299738,144.0,400,-5.999324649572372,1,0,1
4,102,0.20534086227416992,300473,144.0,400,-5.61179593205452,1,0,1
3,102,0.22632837295532227,301688,144.0,400,-6.155171424150467,1,0,1
4,103,0.22980332374572754,302438,144.0,400,-6.263950347900391,1,0,1
3,103,0.23016667366027832,303688,144.0,400,-6.2477220594882965,1,0,1
4,104,0.22951340675354004,304438,144.0,400,-6.35233137011528,1,0,1
3,104,0.2311398983001709,305688,144.0,400,-6.269358932971954,1,0,1
0,11,0.0613095760345459,306310,299.0,9815,-181.41527192294598,1,0,1
4,105,0.21488118171691895,306434,144.0,400,-6.2409811317920685,1,0,1
3,105,0.21378445625305176,307653,144.0,400,-6.56195992231369,1,0,1
4,106,0.2283468246459961,308403,144.0,400,-7.094766676425934,1,0,1
3,106,0.22929859161376953,309653,144.0,400,-7.215939939022064,1,0,1
4,107,0.21275949478149414,310403,144.0,400,-6.678601622581482,1,0,1
3,107,0.2323455810546875,311653,144.0,400,-6.1562639772892,1,0,1
4,108,0.2359459400177002,312395,144.0,400,-6.182570427656174,1,0,1
3,108,0.20691847801208496,313609,144.0,400,-6.320261120796204,1,0,1
4,109,0.21264195442199707,314353,144.0,400,-6.318917214870453,1,0,1
3,109,0.23078584671020508,315603,144.0,400,-6.29323136806488,1,0,1
4,110,0.229691743850708,316353,144.0,400,-6.310575842857361,1,0,1
3,110,0.21408295631408691,317603,144.0,400,-6.377495527267456,1,0,1
4,111,0.22909975051879883,318353,144.0,400,-6.381631702184677,1,0,1
3,111,0.23026347160339355,319603,144.0,400,-6.336834132671356,1,0,1
4,112,0.2130281925201416,320353,144.0,400,-6.36158299446106,1,0,1
3,112,0.23236751556396484,321603,144.0,400,-6.399589478969574,1,0,1
4,113,0.23201322555541992,322353,144.0,400,-6.398176670074463,1,0,1
3,113,0.21311044692993164,323603,144.0,400,-6.4238468408584595,1,0,1
4,114,0.23101234436035156,324353,144.0,400,-6.477312207221985,1,0,1
3,114,0.20674848556518555,325592,144.0,400,-6.417031228542328,1,0,1
4,115,0.2160041332244873,326319,144.0,400,-6.422044992446899,1,0,1
3,115,0.233384370803833,327555,144.0,400,-6.481975078582764,1,0,1
4,116,0.22785210609436035,328303,144.0,400,-6.534699440002441,1,0,1
3,116,0.22607874870300293,329553,144.0,400,-6.6380093693733215,1,0,1
4,117,0.21276473999023438,330303,144.0,400,-6.693570911884308,1,0,1
3,117,0.2309863567352295,331553,144.0,400,-6.657026052474976,1,0,1
4,118,0.2285630702972412,332303,144.0,400,-6.6269009709358215,1,0,1
3,118,0.21039271354675293,333553,144.0,400,-6.632626295089722,1,0,1
4,119,0.22898197174072266,334303,144.0,400,-6.626171112060547,1,0,1
3,119,0.22892045974731445,335553,144.0,400,-6.638364911079407,1,0,1
4,120,0.2142961025238037,336303,144.0,400,-6.7056509256362915,1,0,1
3,120,0.23102426528930664,337553,144.0,400,-6.7497090101242065,1,0,1
4,121,0.22975969314575195,338303,144.0,400,-6.725341022014618,1,0,1
3,121,0.21219873428344727,339553,144.0,400,-6.735579013824463,1,0,1
4,122,0.21259260177612305,340303,144.0,400,-6.803314566612244,1,0,1
3,122,0.22334694862365723,341553,144.0,400,-6.845559537410736,1,0,1
4,123,0.23135042190551758,342303,144.0,400,-6.817701816558838,1,0,1
3,123,0.21277260780334473,343553,144.0,400,-6.7897438406944275,1,0,1
1,7,0.06917262077331543,344191,285.0,9821,-183.86295467615128,1,0,1
4,124,0.21830368041992188,344306,144.0,400,-6.7585495710372925,1,0,1
2,8,0.08705306053161621,344939,220.0,9822,-183.70729687809944,1,0,1
3,124,0.23218679428100586,345568,144.0,400,-6.9109914898872375,1,0,1
4,125,0.21500372886657715,346329,144.0,400,-7.5145562291145325,1,0,1
3,125,0.23145437240600586,347597,144.0,400,-7.895546555519104,1,0,1
4,126,0.23159122467041016,348321,144.0,400,-6.957445502281189,1,0,1
3,126,0.20969557762145996,349551,144.0,400,-6.170283883810043,1,0,1
4,127,0.20939064025878906,350289,144.0,400,-6.457024395465851,1,0,1
3,127,0.23131108283996582,351510,144.0,400,-6.161236554384232,1,0,1
4,128,0.23368525505065918,352247,144.0,400,-6.0702721774578094,1,0,1
3,128,0.20994210243225098,353479,144.0,400,-6.3928526639938354,1,0,1
4,129,0.22848749160766602,354196,144.0,400,-6.453622043132782,1,0,1
3,129,0.22846293449401855,355446,144.0,400,-6.4403268694877625,1,0,1
0,12,0.06279587745666504,355821,347.0,9818,-192.1789465546608,1,0,1
4,130,0.2092735767364502,356187,144.0,400,-6.448391854763031,1,0,1
3,130,0.22943639755249023,357414,144.0,400,-6.816429793834686,1,0,1
4,131,0.22940921783447266,358164,144.0,400,-7.180274724960327,1,0,1
3,131,0.2201704978942871,359414,144.0,400,-6.410378575325012,1,0,1
4,132,0.21340203285217285,360164,144.0,400,-6.4608080089092255,1,0,1
3,132,0.23003911972045898,361414,144.0,400,-6.663466393947601,1,0,1
4,133,0.2307901382446289,362164,144.0,400,-6.245296359062195,1,0,1
3,133,0.21119475364685059,363414,144.0,400,-6.506317734718323,1,0,1
4,134,0.22827672958374023,364164,144.0,400,-6.694828689098358,1,0,1
3,134,0.2289719581604004,365414,144.0,400,-6.5792083740234375,1,0,1
4,135,0.21415376663208008,366164,144.0,400,-6.74655282497406,1,0,1
3,135,0.2267742156982422,367414,144.0,400,-6.872262358665466,1,0,1
4,136,0.23099350929260254,368164,144.0,400,-6.842837572097778,1,0,1
3,136,0.22259211540222168,369414,144.0,400,-6.867006421089172,1,0,1
4,137,0.2124173641204834,370164,144.0,400,-6.809585511684418,1,0,1
3,137,0.22850346565246582,371414,144.0,400,-6.89201432466507,1,0,1
4,138,0.22716903686523438,372164,144.0,400,-6.985486149787903,1,0,1
3,138,0.21189427375793457,373414,144.0,400,-6.943926632404327,1,0,1
4,139,0.2268986701965332,374164,144.0,400,-6.91243177652359,1,0,1
3,139,0.22861027717590332,375394,144.0,400,-6.877884328365326,1,0,1
4,140,0.21102309226989746,376113,144.0,400,-6.854104101657867,1,0,1
3,140,0.2308800220489502,377314,144.0,400,-6.919771134853363,1,0,1
4,141,0.2348308563232422,378064,144.0,400,-6.977211773395538,1,0,1
3,141,0.21331143379211426,379314,144.0,400,-6.9472004771232605,1,0,1
4,142,0.2167201042175293,380064,144.0,400,-6.9446370005607605,1,0,1
3,142,0.23115110397338867,381314,144.0,400,-6.874175012111664,1,0,1
4,143,0.23410344123840332,382064,144.0,400,-6.836664497852325,1,0,1
3,143,0.2139568328857422,383314,144.0,400,-6.8928810358047485,1,0,1
4,144,0.2314460277557373,384064,144.0,400,-6.89918851852417,1,0,1
3,144,0.23010611534118652,385314,144.0,400,-6.93661767244339,1,0,1
4,145,0.2135169506072998,386064,144.0,400,-6.876740872859955,1,0,1
3,145,0.21683454513549805,387314,144.0,400,-6.796690046787262,1,0,1
4,146,0.21219229698181152,388064,144.0,400,-6.804647624492645,1,0,1
3,146,0.2096257209777832,389314,144.0,400,-6.755819320678711,1,0,1
4,147,0.21207928657531738,390064,144.0,400,-6.813542306423187,1,0,1
3,147,0.21296930313110352,391314,144.0,400,-6.828593015670776,1,0,1
4,148,0.2118828296661377,392064,144.0,400,-6.683227300643921,1,0,1
3,148,0.21096158027648926,393314,144.0,400,-6.578297436237335,1,0,1
1,8,0.063079833984375,393464,354.0,9820,-183.1232231259346,1,0,1
2,9,0.06487321853637695,393937,306.0,9820,-187.5457143187523,1,0,1
4,149,0.19987916946411133,394075,144.0,400,-6.5762776136398315,1,0,1
3,149,0.21044206619262695,395310,144.0,400,-7.323683023452759,1,0,1
4,150,0.21114802360534668,396059,144.0,400,-7.922242879867554,1,0,1
3,150,0.20928025245666504,397287,144.0,400,-7.073072373867035,1,0,1
4,151,0.2051098346710205,398004,144.0,400,-6.359208643436432,1,0,1
3,151,0.2107527256011963,399254,144.0,400,-6.448993504047394,1,0,1
4,152,0.2115640640258789,400004,144.0,400,-6.602183699607849,1,0,1
3,152,0.2074577808380127,401241,144.0,400,-6.508597314357758,1,0,1
4,153,0.2108595371246338,401985,144.0,400,-6.557652294635773,1,0,1
3,153,0.2037811279296875,403211,144.0,400,-6.718946874141693,1,0,1
4,154,0.21181917190551758,403954,144.0,400,-6.677727699279785,1,0,1
3,154,0.21136760711669922,405204,144.0,400,-6.644936680793762,1,0,1
0,13,0.05510401725769043,405330,322.0,9818,-180.36235463619232,1,0,1
4,155,0.20979762077331543,405956,144.0,400,-6.722691476345062,1,0,1
3,155,0.2089066505432129,407192,144.0,400,-7.111764132976532,1,0,1
4,156,0.20516633987426758,407922,144.0,400,-7.355417728424072,1,0,1
3,156,0.21048212051391602,409172,144.0,400,-6.601070880889893,1,0,1
4,157,0.21022987365722656,409922,144.0,400,-6.42729851603508,1,0,1
3,157,0.21125149726867676,411172,144.0,400,-7.031167924404144,1,0,1
4,158,0.2121734619140625,411922,144.0,400,-6.791843295097351,1,0,1
3,158,0.21337676048278809,413172,144.0,400,-6.733730971813202,1,0,1
4,159,0.21181273460388184,413922,144.0,400,-6.891468405723572,1,0,1
3,159,0.21063709259033203,415172,144.0,400,-6.818898797035217,1,0,1
4,160,0.21166396141052246,415922,144.0,400,-6.91081690788269,1,0,1
3,160,0.21159887313842773,417172,144.0,400,-6.952008962631226,1,0,1
4,161,0.21051907539367676,417922,144.0,400,-6.871119141578674,1,0,1
3,161,0.21244573593139648,419172,144.0,400,-6.93159294128418,1,0,1
4,162,0.21100592613220215,419922,144.0,400,-6.977266788482666,1,0,1
3,162,0.2127549648284912,421172,144.0,400,-6.963704824447632,1,0,1
4,163,0.21132588386535645,421922,144.0,400,-7.009524166584015,1,0,1
3,163,0.21074533462524414,423172,144.0,400,-7.075008392333984,1,0,1
4,164,0.20697331428527832,423922,144.0,400,-7.073132872581482,1,0,1
3,164,0.21140074729919434,425172,144.0,400,-6.98866468667984,1,0,1
4,165,0.21255254745483398,425922,144.0,400,-7.022108316421509,1,0,1
3,165,0.20694947242736816,427138,144.0,400,-7.051518738269806,1,0,1
4,166,0.21297359466552734,427872,144.0,400,-7.004808843135834,1,0,1
3,166,0.2115175724029541,429122,144.0,400,-7.023087859153748,1,0,1
4,167,0.21189522743225098,429872,144.0,400,-7.017091274261475,1,0,1
3,167,0.20956969261169434,431122,144.0,400,-6.902947127819061,1,0,1
4,168,0.2127842903137207,431872,144.0,400,-6.9115577936172485,1,0,1
3,168,0.20900559425354004,433122,144.0,400,-6.9747989773750305,1,0,1
4,169,0.21203184127807617,433872,144.0,400,-7.0337589383125305,1,0,1
3,169,0.21039724349975586,435122,144.0,400,-6.940733909606934,1,0,1
4,170,0.21165204048156738,435872,144.0,400,-6.942176520824432,1,0,1
3,170,0.18622374534606934,437112,144.0,400,-6.923929750919342,1,0,1
4,171,0.20673274993896484,437845,144.0,400,-6.961416125297546,1,0,1
3,171,0.2106306552886963,439072,144.0,400,-7.088800549507141,1,0,1
4,172,0.20987653732299805,439822,144.0,400,-7.071420907974243,1,0,1
3,172,0.21072030067443848,441072,144.0,400,-7.01622211933136,1,0,1
4,173,0.2122178077697754,441822,144.0,400,-7.019056141376495,1,0,1
1,9,0.05856442451477051,442707,311.0,9820,-182.9403321146965,1,0,1
2,10,0.0699300765991211,442951,293.0,9821,-181.80693465471268,1,0,1
3,173,0.20030426979064941,443079,144.0,400,-6.830068111419678,1,0,1
4,174,0.21048927307128906,443815,144.0,400,-6.812765896320343,1,0,1
1,10,0.15272188186645508,444675,116.0,382,-7.862302660942078,1,0,1
3,174,0.20340943336486816,445016,144.0,400,-7.554004371166229,1,0,1
4,175,0.20869135856628418,445745,144.0,400,-7.0995787382125854,1,0,1
3,175,0.2111821174621582,446995,144.0,400,-6.843677282333374,1,0,1
4,176,0.21160054206848145,447745,144.0,400,-7.184269964694977,1,0,1
3,176,0.21161317825317383,448995,144.0,400,-6.50056391954422,1,0,1
4,177,0.2099440097808838,449745,144.0,400,-6.6418068408966064,1,0,1
3,177,0.21217083930969238,450995,144.0,400,-6.6297730803489685,1,0,1
4,178,0.2085130214691162,451725,144.0,400,-6.6328940987586975,1,0,1
3,178,0.2085564136505127,452945,144.0,400,-6.767754912376404,1,0,1
4,179,0.20994353294372559,453695,144.0,400,-6.722691655158997,1,0,1
0,14,0.05534863471984863,454823,315.0,9819,-178.09770557284355,1,0,1
3,179,0.198136568069458,454951,144.0,400,-6.771498918533325,1,0,1
4,180,0.21018147468566895,455686,144.0,400,-6.595827877521515,1,0,1
3,180,0.20563387870788574,456915,144.0,400,-7.489667236804962,1,0,1
4,181,0.21071100234985352,457664,144.0,400,-7.117755591869354,1,0,1
3,181,0.21219897270202637,458914,144.0,400,-6.517821311950684,1,0,1
4,182,0.2104780673980713,459664,144.0,400,-6.8685431480407715,1,0,1
